t,x1,y1,x2,y2,segmentationfailed
62,3676.83349609375,2489.0671195983887,3674.2797317504883,2489.0400581359863,1
62,3678.0611419677734,2487.0472259521484,3675.0530548095703,2487.0560417175293,1
62,3678.911808013916,2486.336639404297,3675.921489715576,2486.3409519195557,1
62,3680.58296585083,2486.1598625183105,3677.5890007019043,2486.148763656616,1
64,3626.944323539734,2540.939193725586,3626.9443900585175,2540.9384841918945,1
64,3629.12712430954,2540.292984008789,3629.1722888946533,2539.5074920654297,1
64,3630.1263995170593,2540.9454956054688,3630.1387000083923,2539.931968688965,1
64,3630.50599527359,2593.3340606689453,3631.5061225891113,2592.3341522216797,1
64,3631.576979160309,2600.1470489501953,3631.576979160309,2599.1470489501953,1
64,3631.576979160309,2600.1470489501953,3631.576979160309,2599.1470489501953,1
64,3631.577473640442,2539.446075439453,3631.7525544166565,2538.681968688965,1
64,3631.577473640442,2539.446075439453,3631.7525544166565,2538.681968688965,1
64,3633.7780408859253,2602.0626831054688,3634.309727668762,2601.0704040527344,1
64,3633.9255180358887,2589.296676635742,3634.8895225524902,2588.2975540161133,1
64,3634.7190885543823,2596.170425415039,3634.662452697754,2595.4951095581055,1
64,3634.7190885543823,2596.170425415039,3634.662452697754,2595.4951095581055,1
64,3635.7106132507324,2555.6014251708984,3635.7632665634155,2554.2776641845703,1
64,3635.91602230072,2600.157745361328,3636.9160232543945,2599.157745361328,1
64,3635.9240255355835,2547.1923065185547,3635.8398180007935,2546.417900085449,1
64,3636.5461292266846,2591.1513137817383,3638.9189767837524,2590.0653915405273,1
64,3636.5778636932373,2590.3471450805664,3638.581847190857,2589.340217590332,1
64,3636.943404197693,2546.552375793457,3636.9808893203735,2545.4596786499023,1
64,3636.943404197693,2546.552375793457,3636.9808893203735,2545.4596786499023,1
64,3637.512517929077,2600.3311309814453,3638.51255607605,2599.3309783935547,1
64,3637.9182662963867,2589.1599884033203,3639.9182176589966,2588.159866333008,1
64,3638.1576957702637,2553.5839309692383,3638.1576957702637,2552.5839309692383,1
64,3638.3287029266357,2550.607749938965,3638.351516723633,2549.5932846069336,1
64,3638.350425720215,2551.907211303711,3638.3504934310913,2550.9071655273438,1
64,3638.803837776184,2546.2286834716797,3638.7756395339966,2545.3329315185547,1
64,3638.9012660980225,2584.8785095214844,3638.9149980545044,2583.9032440185547,1
64,3639.3392906188965,2543.9185333251953,3639.341431617737,2542.91641998291,1
64,3639.7008743286133,2552.223793029785,3639.6481790542603,2551.0474548339844,1
64,3639.7008743286133,2552.223793029785,3639.6481790542603,2551.0474548339844,1
64,3639.993965148926,2598.1652069091797,3638.9939680099487,2598.1652069091797,1
64,3640.1868286132812,2590.04190826416,3638.9189767837524,2590.0653915405273,1
64,3640.3868675231934,2546.9207763671875,3640.335298538208,2545.921371459961,1
64,3640.6150341033936,2538.5623931884766,3641.998083114624,2538.474510192871,1
64,3641.157762527466,2552.5831451416016,3641.157760620117,2551.583152770996,1
64,3641.3413581848145,2550.9169692993164,3641.3421592712402,2549.9161529541016,1
64,3642.286645889282,2568.5161666870117,3642.6938972473145,2568.2760848999023,1
64,3642.821039199829,2580.252182006836,3642.360902786255,2580.350616455078,1
64,3643.0493183135986,2592.8505325317383,3642.9604454040527,2593.057777404785,1
64,3643.5189323425293,2565.0400161743164,3643.5189361572266,2564.0400161743164,1
64,3643.5189323425293,2565.0400161743164,3643.5189361572266,2564.0400161743164,1
64,3644.141347885132,2592.9747467041016,3644.1487522125244,2592.937919616699,1
64,3644.4458351135254,2563.6060638427734,3644.3906078338623,2562.9014282226562,1
64,3644.67488861084,2595.6091079711914,3644.844654083252,2595.978012084961,1
64,3646.6493740081787,2562.1301651000977,3646.440649032593,2561.4875411987305,1
64,3647.1001739501953,2589.1791076660156,3648.1024532318115,2588.1408081054688,1
64,3648.162145614624,2600.580825805664,3649.162136077881,2601.580825805664,1
64,3649.008569717407,2598.8719635009766,3649.103340148926,2597.9437103271484,1
64,3649.4583530426025,2599.5857849121094,3650.4055709838867,2600.5223541259766,1
64,3653.746446609497,2604.695053100586,3653.6428203582764,2603.613815307617,1
64,3654.2704334259033,2602.939651489258,3654.2846546173096,2601.9644470214844,1
64,3659.495262145996,2561.4369583129883,3659.522735595703,2561.1661987304688,1
64,3660.4264907836914,2497.0100631713867,3660.6268005371094,2495.9565925598145,1
64,3660.668529510498,2525.788261413574,3660.5097007751465,2525.453670501709,1
64,3660.953311920166,2498.339345932007,3661.9135131835938,2497.344045639038,1
64,3662.581184387207,2528.3467292785645,3663.5844192504883,2527.3420333862305,1
64,3664.298896789551,2542.485321044922,3666.2385177612305,2545.990432739258,1
64,3664.843517303467,2532.3765182495117,3665.781234741211,2530.774959564209,1
64,3665.1035690307617,2554.6940689086914,3665.0684814453125,2552.327423095703,1
64,3665.8149642944336,2533.199607849121,3665.781234741211,2530.774959564209,1
64,3666.0715942382812,2544.2850189208984,3666.2385177612305,2545.990432739258,1
64,3667.9755210876465,2573.8477935791016,3667.9713706970215,2573.8719635009766,1
64,3671.5890007019043,2499.148763656616,3666.5839462280273,2498.157667160034,1
66,3622.9126839637756,2603.1538314819336,3622.911813020706,2603.1496047973633,1
66,3622.9776318073273,2512.0425148010254,3621.9805669784546,2513.0453491210938,1
66,3622.9776318073273,2512.0425148010254,3621.9805669784546,2513.0453491210938,1
66,3624.1722888946533,2551.5074920654297,3624.12323141098,2552.205551147461,1
66,3624.5081148147583,2605.3403701782227,3624.496289730072,2605.339324951172,1
66,3624.518398284912,2511.45751953125,3623.545861721039,2512.5178031921387,1
66,3624.518398284912,2511.45751953125,3623.545861721039,2512.5178031921387,1
66,3629.662452697754,2607.4951095581055,3629.2992944717407,2608.0690155029297,1
66,3629.662452697754,2607.4951095581055,3629.2992944717407,2608.0690155029297,1
66,3633.9149980545044,2595.9032440185547,3632.9316368103027,2596.9330444335938,1
66,3633.9189767837524,2602.0653915405273,3631.7482299804688,2603.1304473876953,1
66,3634.1576738357544,2576.9160537719727,3633.157670021057,2577.9160537719727,1
66,3634.1596689224243,2573.5826873779297,3633.158960342407,2568.5831298828125,1
66,3634.3402853012085,2571.9173736572266,3636.1595706939697,2569.5826568603516,1
66,3634.6481790542603,2563.0474548339844,3634.0635528564453,2563.6638946533203,1
66,3634.6481790542603,2563.0474548339844,3634.0635528564453,2563.6638946533203,1
66,3634.853487968445,2559.696174621582,3633.79017162323,2559.8580017089844,1
66,3635.0473308563232,2554.3829498291016,3634.0004692077637,2553.630012512207,1
66,3635.0704917907715,2579.2503662109375,3634.0216484069824,2580.213020324707,1
66,3635.391439437866,2595.537063598633,3634.4233255386353,2595.6613540649414,1
66,3636.998083114624,2550.474510192871,3635.3665504455566,2550.503662109375,1
66,3637.360902786255,2592.350616455078,3637.4434967041016,2592.2469329833984,1
66,3637.9604454040527,2605.057777404785,3636.878089904785,2606.189468383789,1
66,3638.789598464966,2595.0245666503906,3639.0068435668945,2594.9834060668945,1
66,3639.3906078338623,2574.9014282226562,3638.4031295776367,2576.032684326172,1
66,3641.440649032593,2573.4875411987305,3641.815872192383,2574.1668395996094,1
66,3644.103340148926,2609.9437103271484,3644.1131839752197,2611.7955017089844,1
66,3645.9328594207764,2614.098617553711,3644.8405380249023,2613.7589263916016,1
66,3646.225212097168,2607.8795318603516,3646.130645751953,2608.908905029297,1
66,3648.6428203582764,2615.613815307617,3647.6842708587646,2615.589797973633,1
66,3648.73286819458,2507.9722480773926,3648.556163787842,2508.9225997924805,1
66,3655.9933586120605,2545.403434753418,3654.9175338745117,2546.5847549438477,1
66,3657.0805168151855,2511.040855407715,3655.2049407958984,2512.1153106689453,1
66,3657.1565704345703,2578.1094360351562,3657.0367393493652,2578.4043350219727,1
68,3615.9805669784546,2526.0453491210938,3615.981602191925,2525.0424766540527,1
68,3615.9805669784546,2526.0453491210938,3615.981602191925,2525.0424766540527,1
68,3617.545861721039,2525.5178031921387,3617.518398284912,2524.4575214385986,1
68,3617.545861721039,2525.5178031921387,3617.518398284912,2524.4575214385986,1
68,3618.2849111557007,2525.9441146850586,3618.3378400802612,2524.9294834136963,1
68,3618.992495536804,2614.7204208374023,3619.3473653793335,2614.026542663574,1
68,3623.2992944717407,2621.0690155029297,3623.6355409622192,2620.532875061035,1
68,3623.2992944717407,2621.0690155029297,3623.6355409622192,2620.532875061035,1
68,3624.922342300415,2571.353691101074,3624.9223594665527,2570.353958129883,1
68,3624.922342300415,2571.353691101074,3624.9223594665527,2570.353958129883,1
68,3625.581910133362,2615.340133666992,3627.581855773926,2614.340202331543,1
68,3625.7482299804688,2616.1304473876953,3627.902792930603,2615.0735397338867,1
68,3626.747428894043,2605.324920654297,3626.7311477661133,2604.236930847168,1
68,3626.918243408203,2614.159927368164,3628.9182176589966,2613.159866333008,1
68,3628.5818004608154,2614.340171813965,3627.581855773926,2614.340202331543,1
68,3629.3665504455566,2563.503662109375,3629.5649757385254,2563.5416412353516,1
68,3630.1595706939697,2582.5826568603516,3630.158473968506,2577.582794189453,1
68,3630.878089904785,2619.189468383789,3630.809154510498,2618.9838485717773,1
68,3631.4434967041016,2605.2469329833984,3631.7066535949707,2605.2832107543945,1
68,3632.4031295776367,2589.032684326172,3633.2235355377197,2587.7424087524414,1
68,3635.815872192383,2587.1668395996094,3635.269317626953,2586.5034103393555,1
68,3637.6159591674805,2615.7244033813477,3637.6222820281982,2615.7274017333984,1
68,3638.8405380249023,2626.7589263916016,3639.083148956299,2625.695785522461,1
68,3639.1863708496094,2624.568634033203,3640.185214996338,2625.5694122314453,1
68,3640.130645751953,2621.908905029297,3640.1672897338867,2621.176956176758,1
68,3642.556163787842,2521.9225997924805,3643.0917949676514,2520.8445682525635,1
68,3646.623550415039,2562.9111709594727,3646.7716102600098,2563.637191772461,1
68,3647.7424087524414,2561.463203430176,3646.7716102600098,2563.637191772461,1
68,3649.8020248413086,2613.5070266723633,3649.79158782959,2611.6858520507812,1
68,3652.765224456787,2520.5131397247314,3653.704517364502,2518.493953704834,1
68,3652.9703369140625,2565.936538696289,3655.1176719665527,2567.739585876465,1
68,3653.1015968322754,2583.9219284057617,3653.001075744629,2583.111770629883,1
68,3654.298969268799,2516.3135375976562,3653.704517364502,2518.493953704834,1
68,3658.957935333252,2525.5375747680664,3655.0598487854004,2524.056652069092,1
70,3613.503234386444,2630.3314056396484,3612.511484146118,2631.3280868530273,1
70,3613.86989068985,2627.1329498291016,3612.9146695137024,2628.152732849121,1
70,3614.128520965576,2576.944869995117,3613.128242969513,2577.9453353881836,1
70,3615.577461242676,2575.4461059570312,3614.997537136078,2575.936538696289,1
70,3615.583978652954,2636.157760620117,3615.58397769928,2637.157730102539,1
70,3618.287522315979,2638.0715942382812,3617.7599487304688,2639.0642700195312,1
70,3618.6355409622192,2632.532875061035,3618.063509941101,2633.2919311523438,1
70,3620.9160232543945,2636.157745361328,3619.9160232543945,2637.157745361328,1
70,3621.7311477661133,2616.236930847168,3621.9576206207275,2617.104995727539,1
70,3622.344172477722,2586.6146545410156,3621.3498516082764,2587.593147277832,1
70,3622.51255607605,2636.3309783935547,3621.51255607605,2637.3309783935547,1
70,3622.581855773926,2626.340202331543,3620.581910133362,2627.340133666992,1
70,3622.760489463806,2637.102310180664,3621.760419845581,2638.102310180664,1
70,3622.902792930603,2627.0735397338867,3620.75244140625,2628.1314239501953,1
70,3622.9939680099487,2635.1652069091797,3621.9939680099487,2636.1652069091797,1
70,3624.383382797241,2583.9204330444336,3623.3365564346313,2583.92041015625,1
70,3625.809154510498,2630.9838485717773,3625.867727279663,2631.1870346069336,1
70,3626.4632816314697,2617.316032409668,3625.854223251343,2617.510093688965,1
70,3626.7000694274902,2605.5237197875977,3626.227243423462,2606.597686767578,1
70,3626.7066535949707,2617.2832107543945,3625.854223251343,2617.510093688965,1
70,3627.318109512329,2620.016761779785,3627.0073623657227,2620.1131744384766,1
70,3628.2235355377197,2599.7424087524414,3628.070749282837,2600.792594909668,1
70,3634.083148956299,2637.695785522461,3633.996850967407,2639.3790893554688,1
70,3634.60857963562,2630.2654571533203,3633.6105613708496,2631.2671508789062,1
70,3635.1672897338867,2633.176956176758,3635.165901184082,2634.290817260742,1
70,3638.0917949676514,2532.8445682525635,3638.4359760284424,2534.1175689697266,1
70,3641.7716102600098,2575.637191772461,3641.6350593566895,2575.6020126342773,1
70,3641.9483680725098,2570.954055786133,3641.9808921813965,2572.042984008789,1
70,3641.9483680725098,2570.954055786133,3641.9808921813965,2572.042984008789,1
70,3642.3185806274414,2529.792091369629,3640.817699432373,2524.71116065979,1
70,3642.404640197754,2526.986837387085,3641.4076042175293,2524.1461849212646,1
70,3644.0899543762207,2566.857349395752,3644.0299339294434,2568.292953491211,1
70,3644.536018371582,2533.072240829468,3643.4881629943848,2533.001293182373,1
70,3644.613338470459,2562.3976135253906,3643.1226959228516,2564.1426544189453,1
70,3647.41219329834,2607.3311767578125,3646.335708618164,2607.6438903808594,1
70,3650.9160537719727,2535.342332839966,3656.910415649414,2536.3348865509033,1
70,3652.5839462280273,2535.157667160034,3658.5826454162598,2536.1605892181396,1
72,3606.5774688720703,2550.4218673706055,3606.565975666046,2550.3430671691895,1
72,3606.9146695137024,2641.152732849121,3605.9910237789154,2641.183547973633,1
72,3607.987443447113,2650.3309783935547,3608.98744392395,2650.3309783935547,1
72,3608.26003742218,2592.7095794677734,3608.5927715301514,2592.1853942871094,1
72,3608.505124092102,2643.333953857422,3608.505760192871,2643.3335571289062,1
72,3612.063509941101,2646.2919311523438,3612.4245405197144,2646.0853576660156,1
72,3612.5141792297363,2641.3322677612305,3608.505760192871,2643.3335571289062,1
72,3613.7796173095703,2614.8112869262695,3613.7821979522705,2614.1098556518555,1
72,3613.9160232543945,2650.157745361328,3608.5060334205627,2649.1652069091797,1
72,3614.75244140625,2641.1314239501953,3614.7060012817383,2641.1328659057617,1
72,3615.9576206207275,2630.104995727539,3615.503830909729,2630.167739868164,1
72,3616.3402853012085,2609.9173736572266,3619.1595726013184,2604.5826568603516,1
72,3616.3891582489014,2592.919792175293,3616.3925638198853,2591.9143676757812,1
72,3616.7976722717285,2601.8295135498047,3617.1880416870117,2600.9992904663086,1
72,3618.135414123535,2588.6417541503906,3618.392541885376,2588.5933151245117,1
72,3618.3050117492676,2549.9988231658936,3613.3057346343994,2549.998487472534,1
72,3619.854223251343,2630.510093688965,3620.8591804504395,2630.202796936035,1
72,3620.227243423462,2619.597686767578,3620.020254135132,2618.6522674560547,1
72,3620.5621604919434,2614.9430236816406,3620.569892883301,2614.929931640625,1
72,3620.5621604919434,2614.9430236816406,3620.569892883301,2614.929931640625,1
72,3621.0073623657227,2633.1131744384766,3622.285032272339,2633.022735595703,1
72,3622.070749282837,2613.792594909668,3621.402919769287,2614.0332260131836,1
72,3623.3890743255615,2640.964599609375,3623.3763885498047,2639.960006713867,1
72,3624.683120727539,2582.203140258789,3625.8413734436035,2582.276725769043,1
72,3624.774663925171,2611.682907104492,3624.77823638916,2612.131591796875,1
72,3625.162817001343,2648.5803985595703,3626.162830352783,2649.5803833007812,1
72,3626.6296424865723,2638.9468841552734,3626.8053226470947,2638.821975708008,1
72,3629.122610092163,2652.5657806396484,3630.126365661621,2653.5664978027344,1
72,3629.122610092163,2652.5657806396484,3630.126365661621,2653.5664978027344,1
72,3629.165901184082,2647.290817260742,3629.233211517334,2646.212600708008,1
72,3630.664129257202,2653.6153106689453,3631.6352863311768,2654.6153869628906,1
72,3633.5961532592773,2633.675811767578,3637.791030883789,2627.9158248901367,1
72,3635.6350593566895,2588.6020126342773,3635.49800491333,2588.392967224121,1
72,3637.8698120117188,2584.6378860473633,3637.995185852051,2583.406509399414,1
72,3638.0299339294434,2581.292953491211,3638.0383911132812,2580.3070793151855,1
72,3638.802421569824,2637.5535430908203,3638.822463989258,2638.9130325317383,1
72,3640.335708618164,2620.6438903808594,3641.1998329162598,2620.9732208251953,1
72,3640.3413009643555,2635.583297729492,3640.341297149658,2632.5832748413086,1
72,3641.7455406188965,2580.901622772217,3640.101936340332,2579.163242340088,1
72,3641.933738708496,2591.2583389282227,3642.342399597168,2590.0191192626953,1
72,3642.273609161377,2608.8750915527344,3642.434883117676,2608.3038635253906,1
74,3606.735414505005,2665.0970458984375,3611.7606267929077,2663.102264404297,1
74,3606.7647314071655,2664.4637908935547,3611.7606267929077,2663.102264404297,1
74,3606.89657497406,2611.566680908203,3607.847520828247,2610.4161834716797,1
74,3607.4245405197144,2659.0853576660156,3607.498867034912,2658.595878601074,1
74,3608.720434188843,2610.2706909179688,3607.847520828247,2610.4161834716797,1
74,3608.7821979522705,2627.1098556518555,3608.740888595581,2628.589454650879,1
74,3609.7060012817383,2654.1328659057617,3611.9125394821167,2653.077766418457,1
74,3609.942331314087,2664.0362701416016,3611.7606267929077,2663.102264404297,1
74,3610.503830909729,2643.167739868164,3610.7467365264893,2643.3161087036133,1
74,3611.7787523269653,2610.899398803711,3611.959161758423,2614.7162322998047,1
74,3612.1880416870117,2613.9992904663086,3611.959161758423,2614.7162322998047,1
74,3612.1880416870117,2613.9992904663086,3611.959161758423,2614.7162322998047,1
74,3612.379789352417,2607.966583251953,3611.33748626709,2606.9203033447266,1
74,3613.1477127075195,2653.0608291625977,3611.9125394821167,2653.077766418457,1
74,3613.392541885376,2601.5933151245117,3613.1920166015625,2601.707939147949,1
74,3615.8591804504395,2643.202796936035,3615.216941833496,2643.206367492676,1
74,3616.402919769287,2627.0332260131836,3617.312463760376,2626.654945373535,1
74,3617.285032272339,2646.022735595703,3615.9560108184814,2646.034736633301,1
74,3619.77823638916,2625.131591796875,3619.0489654541016,2625.0060958862305,1
74,3620.8413734436035,2595.276725769043,3624.2320671081543,2594.5793495178223,1
74,3621.162830352783,2662.5803833007812,3621.162830352783,2663.5803833007812,1
74,3621.6176948547363,2653.7236862182617,3621.6145057678223,2653.7232971191406,1
74,3621.8053226470947,2651.821975708008,3621.797773361206,2651.7833251953125,1
74,3626.6352863311768,2667.6153869628906,3625.654748916626,2666.5733489990234,1
74,3626.853868484497,2643.439872741699,3625.9358673095703,2643.491310119629,1
74,3627.102285385132,2631.383918762207,3624.8505859375,2631.321617126465,1
74,3627.29363822937,2665.9038696289062,3626.380304336548,2664.8670196533203,1
74,3627.317346572876,2562.0020294189453,3623.389545440674,2563.2550468444824,1
74,3630.49800491333,2601.392967224121,3630.5426635742188,2601.0013122558594,1
74,3633.822463989258,2651.9130325317383,3633.8036460876465,2649.5498809814453,1
74,3634.2189331054688,2663.9442596435547,3633.79146194458,2661.6888275146484,1
74,3635.3326416015625,2563.2065505981445,3633.886577606201,2563.509780883789,1
74,3635.341297149658,2645.5832748413086,3635.3413009643555,2647.583297729492,1
74,3637.342399597168,2603.0191192626953,3637.026870727539,2604.1649169921875,1
74,3637.434883117676,2621.3038635253906,3637.284378051758,2621.3353271484375,1
74,3637.5911140441895,2610.513931274414,3637.3504638671875,2610.6571044921875,1
74,3638.5839462280273,2561.157667160034,3642.5839462280273,2561.157667160034,1
76,3596.6633429527283,2604.036964416504,3595.6610445976257,2604.039619445801,1
76,3597.9242901802063,2664.1337280273438,3595.9162278175354,2664.158622741699,1
76,3600.1107683181763,2664.3578491210938,3599.1324195861816,2664.6855545043945,1
76,3600.3050289154053,2605.998863220215,3599.3039865493774,2605.998317718506,1
76,3601.498867034912,2671.595878601074,3601.5562686920166,2671.6161193847656,1
76,3601.6370182037354,2618.758369445801,3602.262893676758,2617.8906173706055,1
76,3601.9148530960083,2661.155876159668,3600.9146461486816,2661.1555557250977,1
76,3602.6082220077515,2666.302001953125,3600.597137451172,2667.2781372070312,1
76,3602.740888595581,2641.589454650879,3602.8026390075684,2639.2618713378906,1
76,3603.9160232543945,2675.157745361328,3603.9160232543945,2675.157745361328,1
76,3604.7467365264893,2656.3161087036133,3604.714162826538,2656.453643798828,1
76,3605.1290922164917,2613.266700744629,3605.09547996521,2613.2410888671875,1
76,3605.51255607605,2675.3309783935547,3605.51255607605,2675.3309783935547,1
76,3605.7606267929077,2676.102264404297,3605.760489463806,2676.102310180664,1
76,3605.9125394821167,2666.077766418457,3605.9326486587524,2666.0868911743164,1
76,3605.953980445862,2611.0540313720703,3605.953980445862,2611.0540313720703,1
76,3605.959161758423,2627.7162322998047,3606.200560569763,2627.431022644043,1
76,3605.9939680099487,2674.1652069091797,3605.9939680099487,2674.1652069091797,1
76,3607.1920166015625,2614.707939147949,3607.221670150757,2614.415969848633,1
76,3607.7117958068848,2671.0013732910156,3608.795322418213,2669.960792541504,1
76,3608.5484561920166,2611.053367614746,3608.557373046875,2611.050750732422,1
76,3611.156448364258,2571.6774768829346,3609.1461544036865,2571.683437347412,1
76,3611.312463760376,2639.654945373535,3611.138168334961,2639.738784790039,1
76,3611.919609069824,2608.142738342285,3611.6022186279297,2607.904083251953,1
76,3612.399299621582,2643.063751220703,3611.353385925293,2643.0578002929688,1
76,3612.662878036499,2573.0343227386475,3610.662944793701,2573.034267425537,1
76,3614.1715869903564,2674.5116424560547,3615.1716384887695,2675.512176513672,1
76,3615.162830352783,2676.5803833007812,3616.162830352783,2677.5803833007812,1
76,3615.3050174713135,2611.998825073242,3612.3220043182373,2611.9903717041016,1
76,3615.6145057678223,2666.7232971191406,3615.6326751708984,2666.727737426758,1
76,3615.8859100341797,2601.6006660461426,3614.1039180755615,2601.9604988098145,1
76,3616.3050117492676,2574.9988231658936,3614.3050117492676,2574.9988231658936,1
76,3616.6681785583496,2603.0615577697754,3614.671226501465,2603.0587043762207,1
76,3617.389545440674,2576.2550468444824,3615.494707107544,2576.2520713806152,1
76,3618.8505859375,2644.321617126465,3618.745071411133,2644.604782104492,1
76,3620.305316925049,2605.002021789551,3618.3055267333984,2605.002151489258,1
76,3620.3204307556152,2674.6744842529297,3621.306781768799,2675.618637084961,1
76,3621.1575984954834,2678.016342163086,3622.036024093628,2677.6060485839844,1
76,3622.269292831421,2617.3297119140625,3624.5310707092285,2614.3910751342773,1
76,3624.5426635742188,2614.0013122558594,3624.5310707092285,2614.3910751342773,1
76,3627.440948486328,2604.5825424194336,3628.4289512634277,2604.4756240844727,1
76,3627.8036460876465,2662.5498809814453,3627.792121887207,2661.6713104248047,1
76,3627.886577606201,2576.509780883789,3627.7171325683594,2576.0685844421387,1
76,3627.9598541259766,2603.1661224365234,3628.9597206115723,2603.165699005127,1
76,3628.5184478759766,2573.042516708374,3629.5185165405273,2573.0425777435303,1
76,3628.5184478759766,2573.042516708374,3629.5185165405273,2573.0425777435303,1
76,3629.000072479248,2646.601837158203,3629.986469268799,2647.681053161621,1
76,3629.583957672119,2603.342239379883,3630.5839614868164,2603.3422813415527,1
76,3630.0221099853516,2571.8023319244385,3631.148365020752,2571.9721393585205,1
76,3631.026870727539,2617.1649169921875,3631.3447647094727,2616.118019104004,1
76,3631.0684852600098,2628.3278732299805,3632.101474761963,2629.5124893188477,1
76,3631.284378051758,2634.3353271484375,3631.1665229797363,2633.875518798828,1
76,3631.3504638671875,2623.6571044921875,3630.007740020752,2617.796844482422,1
76,3633.4744148254395,2576.2743530273438,3636.331901550293,2576.230899810791,1
76,3634.8185691833496,2578.0344581604004,3636.7227745056152,2577.9229774475098,1
76,3634.9160537719727,2574.342332839966,3637.9160537719727,2574.342332839966,1
76,3636.5839462280273,2574.157667160034,3639.5839462280273,2574.157667160034,1
76,3637.9915733337402,2572.9210205078125,3640.991096496582,2572.921340942383,1
76,3639.135715484619,2571.680917739868,3641.79439163208,2571.821886062622,1
76,3642.63370513916,2599.679286956787,3640.5386962890625,2599.746109008789,1
76,3643.661434173584,2601.0353202819824,3641.662914276123,2601.0342597961426,1
76,3651.9298782348633,2575.5701446533203,3651.9298782348633,2575.5701446533203,1
76,3651.9298782348633,2575.5701446533203,3651.9298782348633,2575.5701446533203,1
78,3589.911896467209,2680.1496047973633,3588.919277191162,2680.161651611328,1
78,3590.5177063941956,2588.453716278076,3589.5213158130646,2588.51863861084,1
78,3590.5177063941956,2588.453716278076,3589.5213158130646,2588.51863861084,1
78,3590.9162278175354,2677.158622741699,3589.915904045105,2677.1578521728516,1
78,3591.277750492096,2685.885940551758,3591.2926115989685,2685.845748901367,1
78,3591.499508857727,2682.3368606567383,3591.4979605674744,2682.3367309570312,1
78,3591.5078740119934,2687.1673126220703,3591.5078463554382,2687.1670989990234,1
78,3591.987443447113,2688.3309783935547,3591.987443447113,2688.3309783935547,1
78,3593.58397769928,2688.157730102539,3593.58397769928,2688.157730102539,1
78,3594.1324195861816,2677.6855545043945,3592.7784328460693,2677.956474304199,1
78,3594.3039865493774,2618.998317718506,3593.305006504059,2618.998836517334,1
78,3595.8218717575073,2637.421028137207,3595.524730682373,2637.2306365966797,1
78,3595.9146461486816,2674.1555557250977,3594.914631843567,2674.155532836914,1
78,3596.286413192749,2690.0715942382812,3595.7600812911987,2690.0642700195312,1
78,3596.5562686920166,2684.6161193847656,3596.1328802108765,2684.5578842163086,1
78,3597.262893676758,2630.8906173706055,3596.7248497009277,2630.7078857421875,1
78,3597.584129333496,2674.3432006835938,3596.5846939086914,2674.342918395996,1
78,3597.8026390075684,2652.2618713378906,3597.7718076705933,2653.237548828125,1
78,3598.9160232543945,2688.157745361328,3597.91602230072,2688.157745361328,1
78,3599.714162826538,2669.453643798828,3600.075325012207,2668.9979400634766,1
78,3599.947317123413,2634.6415939331055,3599.77117729187,2635.1832885742188,1
78,3600.09547996521,2626.2410888671875,3600.1251583099365,2626.265449523926,1
78,3600.51255607605,2688.3309783935547,3599.512517929077,2688.3311309814453,1
78,3600.9326486587524,2679.0868911743164,3600.9077281951904,2679.076774597168,1
78,3600.953980445862,2624.0540313720703,3600.953981399536,2624.0540313720703,1
78,3600.9939680099487,2687.1652069091797,3601.993965148926,2686.1652069091797,1
78,3601.200560569763,2640.431022644043,3600.675410270691,2640.1042709350586,1
78,3601.200560569763,2640.431022644043,3600.675410270691,2640.1042709350586,1
78,3601.378970146179,2633.9669494628906,3600.3371295928955,2632.920478820801,1
78,3602.0861988067627,2655.1345596313477,3602.75071144104,2657.204231262207,1
78,3602.1975955963135,2654.874839782715,3602.75071144104,2657.204231262207,1
78,3602.221670150757,2627.415969848633,3602.2929134368896,2627.697235107422,1
78,3603.529909133911,2668.4776916503906,3602.145950317383,2668.3597412109375,1
78,3603.7082862854004,2671.4677734375,3602.51309967041,2671.383056640625,1
78,3603.795322418213,2682.960792541504,3601.88738822937,2684.5738525390625,1
78,3604.1461544036865,2584.683437347412,3602.1557998657227,2584.684518814087,1
78,3604.5699462890625,2653.929901123047,3604.5694694519043,2653.930244445801,1
78,3605.662944793701,2586.034267425537,3603.662944793701,2586.034267425537,1
78,3606.138168334961,2652.738784790039,3606.1560764312744,2652.840576171875,1
78,3606.353385925293,2656.0578002929688,3606.3523120880127,2656.058807373047,1
78,3607.066551208496,2683.0723419189453,3606.726360321045,2683.4625930786133,1
78,3607.3220043182373,2624.9903717041016,3606.376235961914,2624.958854675293,1
78,3607.9160537719727,2654.157669067383,3607.9160537719727,2654.157669067383,1
78,3608.1409130096436,2683.630584716797,3608.1635417938232,2683.583709716797,1
78,3608.1409130096436,2683.630584716797,3608.1635417938232,2683.583709716797,1
78,3609.0986652374268,2677.17862701416,3609.104986190796,2677.1810989379883,1
78,3609.3050117492676,2587.9988231658936,3607.3050117492676,2587.9988231658936,1
78,3609.671226501465,2616.0587043762207,3607.670461654663,2616.0592727661133,1
78,3610.3053913116455,2654.9988708496094,3610.3053874969482,2654.9988708496094,1
78,3610.494707107544,2589.2520713806152,3608.5008125305176,2589.2520027160645,1
78,3610.6326751708984,2679.727737426758,3610.629602432251,2679.7330780029297,1
78,3610.9125118255615,2677.3844833374023,3610.81764793396,2677.8132400512695,1
78,3613.3055267333984,2618.002151489258,3611.3055267333984,2618.002151489258,1
